obs_id,individual_id,group_id,obs_date,year,month,season,session_duration_min,foraging_rate_pct,agonistic_events,affiliation_events,nearest_neighbour_dist_m,observer_id
9725,321,9,2020-09-05,2020,9,wet,54,30.8,1,2,32.9,OBS_05
9726,321,9,2020-09-28,2020,9,wet,73,31.5,1,1,4.4,OBS_03
9727,321,9,2020-05-26,2020,5,wet,43,29.2,1,7,9.0,OBS_06
9728,321,9,2020-07-01,2020,7,dry,58,27.7,0,0,11.7,OBS_07
9729,321,9,2020-07-02,2020,7,dry,40,26.5,0,2,1.2,OBS_02
9730,321,9,2020-12-30,2020,12,dry,75,19.5,1,0,10.9,OBS_02
9731,463,12,2011-03-07,2011,3,wet,65,45.9,2,2,12.9,OBS_05
9732,463,12,2011-09-27,2011,9,wet,32,58.9,1,2,5.9,OBS_06
9733,463,12,2011-02-19,2011,2,dry,58,47.8,1,0,4.9,OBS_04
9734,156,5,2012-08-03,2012,8,dry,64,43.5,1,3,0.1,OBS_01
9735,156,5,2012-06-03,2012,6,dry,56,35.3,0,1,4.7,OBS_07
9736,156,5,2012-05-02,2012,5,wet,44,42.0,1,0,4.1,OBS_02
9737,54,2,2010-04-12,2010,4,wet,56,45.4,0,3,36.8,OBS_04
9738,54,2,2010-07-17,2010,7,dry,62,43.8,0,4,1.5,OBS_01
9739,54,2,2010-12-14,2010,12,dry,35,37.4,0,3,7.0,OBS_05
9740,54,2,2010-03-22,2010,3,wet,36,47.2,2,3,9.9,OBS_07
9741,280,7,2012-06-15,2012,6,dry,55,44.9,0,0,5.6,OBS_04
9742,280,7,2012-07-31,2012,7,dry,86,36.8,2,2,2.3,OBS_02
9743,280,7,2012-03-25,2012,3,wet,79,42.3,2,3,5.8,OBS_04
9744,28,1,2014-10-29,2014,10,wet,48,51.6,0,3,13.7,OBS_05
9745,28,1,2014-07-11,2014,7,dry,60,41.2,2,5,11.8,OBS_07
9746,28,1,2014-11-11,2014,11,wet,46,46.2,0,0,2.2,OBS_02
9747,28,1,2014-04-05,2014,4,wet,39,52.4,0,3,5.1,OBS_06
9748,4,1,2016-01-20,2016,1,dry,40,38.6,1,2,3.1,OBS_03
9749,4,1,2016-02-25,2016,2,dry,38,35.1,1,3,16.2,OBS_03
9750,4,1,2016-02-09,2016,2,dry,57,46.5,0,2,4.4,OBS_02
9751,495,12,2023-01-13,2023,1,dry,55,34.2,0,0,13.5,OBS_06
9752,495,12,2023-10-16,2023,10,wet,39,29.7,0,1,26.7,OBS_07
9753,495,12,2023-02-22,2023,2,dry,51,33.5,0,1,18.7,OBS_06
9754,495,12,2023-12-13,2023,12,dry,63,30.9,0,1,7.1,OBS_06
9755,261,6,2023-08-25,2023,8,dry,64,33.1,1,0,1.5,OBS_03
9756,261,6,2023-02-26,2023,2,dry,63,29.9,2,1,5.7,OBS_04
9757,261,6,2023-12-21,2023,12,dry,68,32.6,2,1,0.3,OBS_06
9758,388,10,2022-02-23,2022,2,dry,51,46.8,0,2,5.3,OBS_01
9759,388,10,2022-09-07,2022,9,wet,51,61.7,1,3,6.3,OBS_04
9760,388,10,2022-04-09,2022,4,wet,57,58.0,0,2,5.9,OBS_04
9761,286,7,2014-06-08,2014,6,dry,61,37.9,1,1,28.2,OBS_01
9762,286,7,2014-12-28,2014,12,dry,64,42.0,1,1,3.1,OBS_01
9763,286,7,2014-11-07,2014,11,wet,58,65.1,0,0,3.8,OBS_03
9764,286,7,2014-07-06,2014,7,dry,43,39.3,2,1,0.7,OBS_04
9765,286,7,2014-09-14,2014,9,wet,51,54.5,1,0,1.9,OBS_07
9766,239,6,2022-06-18,2022,6,dry,75,27.0,0,1,2.5,OBS_03
9767,239,6,2022-09-10,2022,9,wet,40,45.5,3,1,17.0,OBS_01
9768,239,6,2022-11-29,2022,11,wet,54,35.3,0,0,12.0,OBS_05
9769,241,6,2016-07-25,2016,7,dry,49,43.0,1,4,3.7,OBS_06
9770,241,6,2016-04-16,2016,4,wet,49,53.8,0,1,3.5,OBS_05
9771,241,6,2016-01-30,2016,1,dry,58,36.9,0,0,1.8,OBS_06
9772,467,12,2012-06-26,2012,6,dry,50,50.0,0,0,0.0,OBS_05
9773,467,12,2012-08-10,2012,8,dry,61,50.6,4,0,8.6,OBS_06
9774,467,12,2012-06-18,2012,6,dry,56,51.9,0,0,23.1,OBS_06
9775,467,12,2012-08-17,2012,8,dry,48,47.8,2,0,23.5,OBS_07
9776,467,12,2012-03-22,2012,3,wet,29,53.9,1,1,3.5,OBS_04
9777,467,12,2012-05-24,2012,5,wet,47,63.8,2,2,2.2,OBS_07
9778,488,12,2017-03-09,2017,3,wet,49,48.8,0,4,3.7,OBS_06
9779,488,12,2017-08-16,2017,8,dry,49,39.7,2,5,6.7,OBS_05
9780,488,12,2017-05-09,2017,5,wet,63,41.8,2,2,10.7,OBS_01
9781,488,12,2017-12-26,2017,12,dry,72,42.6,0,5,0.7,OBS_05
9782,224,6,2023-06-20,2023,6,dry,65,33.2,0,3,6.6,OBS_07
9783,224,6,2023-02-03,2023,2,dry,55,21.1,1,3,7.6,OBS_01
9784,224,6,2023-02-08,2023,2,dry,52,34.0,0,0,1.8,OBS_02
9785,481,12,2022-08-29,2022,8,dry,39,17.4,3,0,2.5,OBS_07
9786,481,12,2022-06-23,2022,6,dry,49,20.5,3,2,4.1,OBS_04
9787,481,12,2022-01-27,2022,1,dry,47,20.7,3,3,9.2,OBS_05
9788,244,6,2016-06-18,2016,6,dry,47,45.3,1,1,8.0,OBS_02
9789,244,6,2016-08-30,2016,8,dry,50,36.5,2,2,0.5,OBS_02
9790,244,6,2016-10-18,2016,10,wet,37,42.6,0,1,2.8,OBS_04
9791,244,6,2016-01-25,2016,1,dry,62,48.6,1,2,5.2,OBS_02
9792,244,6,2016-11-14,2016,11,wet,42,56.9,3,0,3.9,OBS_02
9793,244,6,2016-02-15,2016,2,dry,53,38.6,0,4,2.2,OBS_05
9794,501,12,2022-10-22,2022,10,wet,55,61.6,1,1,1.3,OBS_07
9795,501,12,2022-05-26,2022,5,wet,49,68.4,6,0,23.8,OBS_06
9796,501,12,2022-02-16,2022,2,dry,61,48.6,2,0,11.4,OBS_07
9797,501,12,2022-06-06,2022,6,dry,66,60.7,3,1,3.2,OBS_01
9798,501,12,2022-10-22,2022,10,wet,57,71.0,4,0,19.6,OBS_07
9799,501,12,2022-01-12,2022,1,dry,40,63.0,1,1,14.1,OBS_02
9800,483,12,2020-02-28,2020,2,dry,66,45.7,2,1,9.0,OBS_02
9801,483,12,2020-06-10,2020,6,dry,48,46.1,1,1,4.9,OBS_06
9802,483,12,2020-12-12,2020,12,dry,57,48.0,2,1,14.9,OBS_02
9803,483,12,2020-07-23,2020,7,dry,60,47.0,0,0,10.4,OBS_04
9804,483,12,2020-11-13,2020,11,wet,52,65.1,1,5,5.5,OBS_06
9805,483,12,2020-01-05,2020,1,dry,62,45.0,5,0,9.7,OBS_07
9806,332,9,2016-05-24,2016,5,wet,59,57.6,0,3,1.7,OBS_06
9807,332,9,2016-03-07,2016,3,wet,50,66.1,0,1,4.0,OBS_07
9808,332,9,2016-02-24,2016,2,dry,52,44.2,1,1,10.0,OBS_02
9809,332,9,2016-04-11,2016,4,wet,73,63.5,1,1,3.7,OBS_07
9810,332,9,2016-04-23,2016,4,wet,38,60.2,2,1,2.1,OBS_01
9811,117,4,2017-05-16,2017,5,wet,66,38.9,0,1,20.7,OBS_01
9812,117,4,2017-10-01,2017,10,wet,48,47.3,0,1,0.6,OBS_07
9813,117,4,2017-04-09,2017,4,wet,58,48.7,1,3,3.8,OBS_06
9814,117,4,2017-04-21,2017,4,wet,61,44.8,0,3,2.6,OBS_03
9815,297,8,2015-02-10,2015,2,dry,60,22.7,1,5,2.4,OBS_07
9816,297,8,2015-05-11,2015,5,wet,49,36.9,2,3,2.1,OBS_03
9817,297,8,2015-10-06,2015,10,wet,39,29.6,0,3,1.0,OBS_04
9818,297,8,2015-09-29,2015,9,wet,74,31.6,0,0,0.7,OBS_04
9819,84,2,2016-12-06,2016,12,dry,52,38.6,0,3,8.2,OBS_05
9820,84,2,2016-11-18,2016,11,wet,37,48.2,1,4,11.1,OBS_07
9821,84,2,2016-10-29,2016,10,wet,58,49.8,1,1,23.4,OBS_01
9822,473,12,2017-08-20,2017,8,dry,62,55.3,1,2,3.2,OBS_01
9823,473,12,2017-03-01,2017,3,wet,61,59.7,0,6,19.3,OBS_06
9824,473,12,2017-06-12,2017,6,dry,60,55.0,0,1,7.1,OBS_06
9825,473,12,2017-09-04,2017,9,wet,59,63.9,1,1,16.2,OBS_03
9826,473,12,2017-10-28,2017,10,wet,38,69.9,0,1,4.9,OBS_02
9827,473,12,2017-04-27,2017,4,wet,78,63.9,0,4,6.1,OBS_04
9828,163,5,2019-05-20,2019,5,wet,41,31.5,4,1,3.1,OBS_01
9829,163,5,2019-03-30,2019,3,wet,64,35.9,1,3,7.8,OBS_01
9830,163,5,2019-06-16,2019,6,dry,53,33.0,1,0,8.8,OBS_06
9831,334,9,2015-06-06,2015,6,dry,55,32.2,0,0,6.0,OBS_01
9832,334,9,2015-06-05,2015,6,dry,58,30.9,2,3,14.2,OBS_05
9833,334,9,2015-07-17,2015,7,dry,50,39.2,1,2,2.3,OBS_03
9834,334,9,2015-08-06,2015,8,dry,52,29.4,2,3,17.0,OBS_01
9835,334,9,2015-07-18,2015,7,dry,36,27.7,1,3,4.3,OBS_07
9836,334,9,2015-07-29,2015,7,dry,41,30.6,2,2,0.5,OBS_04
9837,9,1,2018-05-01,2018,5,wet,65,39.1,1,2,2.3,OBS_04
9838,9,1,2018-01-08,2018,1,dry,70,28.5,3,1,2.5,OBS_02
9839,9,1,2018-02-07,2018,2,dry,58,25.5,1,0,3.3,OBS_03
9840,9,1,2018-11-07,2018,11,wet,40,33.0,2,2,2.3,OBS_07
9841,9,1,2018-06-22,2018,6,dry,40,27.2,2,0,4.2,OBS_05
9842,9,1,2018-08-21,2018,8,dry,34,33.0,3,2,3.5,OBS_01
9843,84,2,2021-03-19,2021,3,wet,60,53.0,1,2,2.6,OBS_04
9844,84,2,2021-02-12,2021,2,dry,49,39.5,1,0,2.7,OBS_06
9845,84,2,2021-10-11,2021,10,wet,45,50.7,1,1,3.3,OBS_06
9846,84,2,2021-01-23,2021,1,dry,67,32.2,0,2,10.1,OBS_07
9847,84,2,2021-06-03,2021,6,dry,73,29.4,0,4,6.5,OBS_02
9848,84,2,2021-07-28,2021,7,dry,69,37.7,0,7,0.4,OBS_06
9849,466,12,2023-12-05,2023,12,dry,59,40.4,0,4,2.4,OBS_02
9850,466,12,2023-08-20,2023,8,dry,53,50.3,1,0,9.0,OBS_06
9851,466,12,2023-10-14,2023,10,wet,60,50.2,0,2,1.5,OBS_02
9852,466,12,2023-01-06,2023,1,dry,49,51.9,0,2,3.6,OBS_06
9853,466,12,2023-11-04,2023,11,wet,54,62.7,0,0,5.3,OBS_04
9854,313,9,2012-09-04,2012,9,wet,51,28.9,0,2,2.2,OBS_06
9855,313,9,2012-07-25,2012,7,dry,64,18.8,1,3,7.9,OBS_04
9856,313,9,2012-11-06,2012,11,wet,50,31.0,0,2,27.4,OBS_04
9857,239,6,2019-05-29,2019,5,wet,50,58.8,1,1,1.1,OBS_03
9858,239,6,2019-05-01,2019,5,wet,32,65.4,0,0,7.1,OBS_05
9859,239,6,2019-01-24,2019,1,dry,65,45.3,2,2,3.1,OBS_02
9860,239,6,2019-07-23,2019,7,dry,64,42.6,1,3,3.8,OBS_05
9861,426,11,2016-11-30,2016,11,wet,73,35.5,3,2,0.6,OBS_01
9862,426,11,2016-05-07,2016,5,wet,70,34.2,3,2,4.6,OBS_01
9863,426,11,2016-09-11,2016,9,wet,61,43.4,2,2,15.8,OBS_05
9864,426,11,2016-02-25,2016,2,dry,80,37.0,1,1,4.4,OBS_06
9865,426,11,2016-07-19,2016,7,dry,50,31.4,2,2,12.5,OBS_05
9866,293,7,2020-07-12,2020,7,dry,28,40.4,0,1,4.1,OBS_03
9867,293,7,2020-10-16,2020,10,wet,56,51.5,0,3,4.4,OBS_07
9868,293,7,2020-11-28,2020,11,wet,59,49.0,0,2,20.0,OBS_01
9869,293,7,2020-06-05,2020,6,dry,92,36.7,0,4,1.6,OBS_04
9870,293,7,2020-05-27,2020,5,wet,57,45.3,0,3,7.9,OBS_03
9871,319,9,2013-02-13,2013,2,dry,31,35.1,1,2,0.8,OBS_05
9872,319,9,2013-07-26,2013,7,dry,67,31.7,1,4,4.3,OBS_03
9873,319,9,2013-10-22,2013,10,wet,72,44.1,0,2,4.6,OBS_01
9874,319,9,2013-02-12,2013,2,dry,44,26.6,0,1,0.2,OBS_03
9875,319,9,2013-11-25,2013,11,wet,38,52.4,0,3,15.8,OBS_06
9876,319,9,2013-05-14,2013,5,wet,67,44.8,0,1,10.4,OBS_05
9877,199,5,2018-06-23,2018,6,dry,36,32.0,0,1,6.7,OBS_04
9878,199,5,2018-05-15,2018,5,wet,63,43.7,3,0,5.4,OBS_04
9879,199,5,2018-07-17,2018,7,dry,69,38.5,0,0,3.9,OBS_06
9880,199,5,2018-03-04,2018,3,wet,34,34.3,1,2,1.6,OBS_05
9881,199,5,2018-03-27,2018,3,wet,41,50.4,1,1,5.4,OBS_06
9882,374,9,2023-03-07,2023,3,wet,31,52.9,1,1,15.0,OBS_03
9883,374,9,2023-02-15,2023,2,dry,54,48.3,0,1,8.3,OBS_03
9884,374,9,2023-04-11,2023,4,wet,56,51.8,1,1,5.9,OBS_01
9885,374,9,2023-04-21,2023,4,wet,50,57.2,1,0,6.5,OBS_04
9886,460,12,2012-09-06,2012,9,wet,40,48.1,0,1,1.4,OBS_02
9887,460,12,2012-03-19,2012,3,wet,50,59.5,0,3,0.4,OBS_04
9888,460,12,2012-06-26,2012,6,dry,36,38.4,3,1,13.2,OBS_01
9889,301,8,2014-12-04,2014,12,dry,33,46.7,1,3,7.6,OBS_06
9890,301,8,2014-12-09,2014,12,dry,47,31.4,0,2,7.3,OBS_02
9891,301,8,2014-01-22,2014,1,dry,54,35.7,0,1,1.8,OBS_05
9892,301,8,2014-06-03,2014,6,dry,70,40.2,0,0,27.7,OBS_05
9893,459,12,2017-10-01,2017,10,wet,72,40.3,1,2,4.9,OBS_02
9894,459,12,2017-06-23,2017,6,dry,22,35.5,1,1,2.1,OBS_05
9895,459,12,2017-03-22,2017,3,wet,60,45.1,2,5,2.5,OBS_04
9896,459,12,2017-10-04,2017,10,wet,81,43.0,0,5,60.9,OBS_02
9897,459,12,2017-03-20,2017,3,wet,67,53.4,0,3,10.2,OBS_04
9898,171,5,2012-06-01,2012,6,dry,40,37.1,3,1,4.7,OBS_03
9899,171,5,2012-08-26,2012,8,dry,50,37.8,2,0,9.6,OBS_03
9900,171,5,2012-01-26,2012,1,dry,54,40.5,4,0,2.9,OBS_02
9901,247,6,2018-07-28,2018,7,dry,53,42.0,0,2,2.4,OBS_02
9902,247,6,2018-12-19,2018,12,dry,51,41.6,0,1,1.8,OBS_06
9903,247,6,2018-08-23,2018,8,dry,53,31.6,1,1,0.3,OBS_07
9904,41,1,2019-05-10,2019,5,wet,53,58.9,0,2,3.7,OBS_04
9905,41,1,2019-08-27,2019,8,dry,47,48.3,0,2,10.7,OBS_03
9906,41,1,2019-09-30,2019,9,wet,55,63.2,0,3,25.9,OBS_06
9907,41,1,2019-08-17,2019,8,dry,30,50.4,0,0,12.9,OBS_03
9908,41,1,2019-12-17,2019,12,dry,41,44.7,0,5,5.9,OBS_04
9909,41,1,2019-03-10,2019,3,wet,45,54.9,0,4,1.8,OBS_04
9910,17,1,2013-08-03,2013,8,dry,62,34.8,0,1,0.8,OBS_06
9911,17,1,2013-12-24,2013,12,dry,48,22.9,0,5,2.7,OBS_03
9912,17,1,2013-10-24,2013,10,wet,80,36.9,0,2,1.3,OBS_05
9913,17,1,2013-10-11,2013,10,wet,49,40.7,0,1,7.8,OBS_05
9914,17,1,2013-01-12,2013,1,dry,48,23.9,1,8,18.1,OBS_06
9915,135,4,2015-12-31,2015,12,dry,48,49.6,2,0,4.4,OBS_06
9916,135,4,2015-12-30,2015,12,dry,50,55.8,3,3,7.4,OBS_06
9917,135,4,2015-06-13,2015,6,dry,55,43.0,1,1,9.6,OBS_07
9918,135,4,2015-04-07,2015,4,wet,35,56.2,1,2,1.7,OBS_05
9919,135,4,2015-07-11,2015,7,dry,57,52.5,3,1,2.4,OBS_04
9920,9,1,2023-02-10,2023,2,dry,44,51.6,5,1,8.1,OBS_05
9921,9,1,2023-09-13,2023,9,wet,46,53.8,2,2,1.4,OBS_05
9922,9,1,2023-10-03,2023,10,wet,34,40.6,0,1,2.8,OBS_05
9923,9,1,2023-10-15,2023,10,wet,71,53.1,0,0,6.8,OBS_05
9924,9,1,2023-04-23,2023,4,wet,58,43.0,0,0,11.9,OBS_07
9925,9,1,2023-05-19,2023,5,wet,24,56.1,1,1,3.2,OBS_05
9926,76,2,2016-05-05,2016,5,wet,52,38.3,1,1,1.2,OBS_07
9927,76,2,2016-03-29,2016,3,wet,56,43.4,0,1,8.6,OBS_01
9928,76,2,2016-10-11,2016,10,wet,69,42.0,0,3,2.7,OBS_04
9929,76,2,2016-08-03,2016,8,dry,48,29.8,0,3,6.4,OBS_02
9930,460,12,2021-07-20,2021,7,dry,52,36.1,1,0,9.6,OBS_04
9931,460,12,2021-05-05,2021,5,wet,55,53.0,2,1,4.0,OBS_04
9932,460,12,2021-03-21,2021,3,wet,59,56.7,3,0,9.6,OBS_01
9933,460,12,2021-06-22,2021,6,dry,56,36.9,2,0,3.9,OBS_05
9934,460,12,2021-07-06,2021,7,dry,45,42.5,1,1,2.1,OBS_07
9935,460,12,2021-05-09,2021,5,wet,62,66.4,0,2,0.6,OBS_07
9936,338,9,2017-01-16,2017,1,dry,51,22.3,0,0,4.5,OBS_04
9937,338,9,2017-05-30,2017,5,wet,49,32.2,1,3,2.1,OBS_05
9938,338,9,2017-03-04,2017,3,wet,38,34.3,0,3,5.6,OBS_04
9939,387,10,2022-05-21,2022,5,wet,40,30.6,0,4,6.9,OBS_01
9940,387,10,2022-11-24,2022,11,wet,44,37.3,0,3,12.0,OBS_02
9941,387,10,2022-02-21,2022,2,dry,33,24.5,1,2,7.2,OBS_06
9942,387,10,2022-07-29,2022,7,dry,78,26.4,0,4,15.8,OBS_02
9943,387,10,2022-05-09,2022,5,wet,50,40.1,1,3,7.2,OBS_03
9944,484,12,2015-12-25,2015,12,dry,55,44.2,1,1,2.2,OBS_03
9945,484,12,2015-06-15,2015,6,dry,48,51.9,2,0,12.1,OBS_06
9946,484,12,2015-09-16,2015,9,wet,59,62.8,2,2,14.6,OBS_01
9947,318,9,2016-08-26,2016,8,dry,81,42.8,1,2,17.0,OBS_01
9948,318,9,2016-02-06,2016,2,dry,46,40.9,3,4,7.8,OBS_02
9949,318,9,2016-12-16,2016,12,dry,41,40.0,1,0,3.7,OBS_02
9950,318,9,2016-02-01,2016,2,dry,54,33.2,1,2,39.8,OBS_07
9951,318,9,2016-11-18,2016,11,wet,65,46.5,0,0,0.3,OBS_01
9952,316,9,2020-09-14,2020,9,wet,46,53.7,0,2,4.0,OBS_02
9953,316,9,2020-12-22,2020,12,dry,65,42.2,1,4,0.2,OBS_02
9954,316,9,2020-04-10,2020,4,wet,62,48.0,0,1,12.3,OBS_06
9955,316,9,2020-02-02,2020,2,dry,51,50.5,1,1,4.4,OBS_06
9956,316,9,2020-03-15,2020,3,wet,51,51.6,0,4,0.1,OBS_05
9957,316,9,2020-08-10,2020,8,dry,52,37.4,0,1,2.5,OBS_01
9958,161,5,2023-01-21,2023,1,dry,59,34.8,1,3,10.4,OBS_06
9959,161,5,2023-11-12,2023,11,wet,51,43.2,0,3,1.6,OBS_07
9960,161,5,2023-06-21,2023,6,dry,74,34.6,0,1,8.9,OBS_07
9961,161,5,2023-10-15,2023,10,wet,71,54.0,0,2,3.7,OBS_06
9962,161,5,2023-05-11,2023,5,wet,46,46.8,0,2,10.1,OBS_04
9963,358,9,2023-09-09,2023,9,wet,29,52.1,1,0,0.9,OBS_02
9964,358,9,2023-11-14,2023,11,wet,61,51.5,0,3,8.3,OBS_03
9965,358,9,2023-09-29,2023,9,wet,43,49.4,1,3,1.3,OBS_01
9966,358,9,2023-01-30,2023,1,dry,56,38.0,0,2,2.4,OBS_03
9967,358,9,2023-02-22,2023,2,dry,77,43.2,0,2,4.3,OBS_01
9968,118,4,2023-11-12,2023,11,wet,52,55.2,1,1,6.9,OBS_07
9969,118,4,2023-07-22,2023,7,dry,21,49.2,0,2,14.1,OBS_02
9970,118,4,2023-12-14,2023,12,dry,56,46.3,1,5,3.7,OBS_03
9971,118,4,2023-12-25,2023,12,dry,75,36.9,0,3,0.5,OBS_06
9972,118,4,2023-12-16,2023,12,dry,62,46.2,1,5,1.5,OBS_04
9973,68,2,2014-05-18,2014,5,wet,41,57.2,0,1,0.3,OBS_04
9974,68,2,2014-04-12,2014,4,wet,55,49.4,0,0,12.7,OBS_02
9975,68,2,2014-10-30,2014,10,wet,44,70.8,4,0,16.2,OBS_06
9976,68,2,2014-04-21,2014,4,wet,59,67.4,3,3,2.3,OBS_07
9977,32,1,2022-06-11,2022,6,dry,55,41.1,3,1,2.9,OBS_05
9978,32,1,2022-04-30,2022,4,wet,53,46.8,3,0,7.2,OBS_03
9979,32,1,2022-08-06,2022,8,dry,33,33.7,1,3,4.7,OBS_07
9980,32,1,2022-08-06,2022,8,dry,61,29.5,3,0,3.0,OBS_04
9981,32,1,2022-01-19,2022,1,dry,58,33.7,0,2,7.9,OBS_05
9982,190,5,2018-08-31,2018,8,dry,68,56.6,1,0,2.5,OBS_03
9983,190,5,2018-05-31,2018,5,wet,57,58.5,0,1,1.7,OBS_07
9984,190,5,2018-06-28,2018,6,dry,11,41.7,1,2,14.1,OBS_07
9985,190,5,2018-10-05,2018,10,wet,65,55.4,2,2,8.6,OBS_07
9986,468,12,2022-07-21,2022,7,dry,51,52.4,1,1,4.3,OBS_04
9987,468,12,2022-08-15,2022,8,dry,62,39.3,0,2,21.4,OBS_04
9988,468,12,2022-06-08,2022,6,dry,62,43.3,1,0,2.4,OBS_04
9989,468,12,2022-05-12,2022,5,wet,52,58.4,4,0,0.2,OBS_04
9990,225,6,2017-07-13,2017,7,dry,66,42.4,1,3,24.4,OBS_04
9991,225,6,2017-03-27,2017,3,wet,42,59.7,1,3,2.0,OBS_05
9992,225,6,2017-12-03,2017,12,dry,66,47.8,0,4,15.4,OBS_05
9993,225,6,2017-08-08,2017,8,dry,54,50.6,0,0,45.2,OBS_05
9994,225,6,2017-10-04,2017,10,wet,49,53.2,0,0,0.4,OBS_02
9995,225,6,2017-08-05,2017,8,dry,57,51.3,0,6,12.4,OBS_07
9996,464,12,2013-07-11,2013,7,dry,85,46.3,0,3,4.7,OBS_04
9997,464,12,2013-04-11,2013,4,wet,55,66.9,1,3,13.5,OBS_06
9998,464,12,2013-06-04,2013,6,dry,41,57.7,0,2,2.9,OBS_01
9999,464,12,2013-10-06,2013,10,wet,76,65.7,0,2,1.4,OBS_04
10000,464,12,2013-09-29,2013,9,wet,39,56.7,0,1,8.2,OBS_05
10001,464,12,2013-01-09,2013,1,dry,37,49.1,0,3,4.4,OBS_06
10002,1,1,2022-04-18,2022,4,wet,56,54.3,0,0,16.1,OBS_06
10003,1,1,2022-08-30,2022,8,dry,35,37.4,2,0,2.7,OBS_06
10004,1,1,2022-10-24,2022,10,wet,65,45.8,1,1,6.6,OBS_01
10005,1,1,2022-10-26,2022,10,wet,82,52.5,0,1,0.5,OBS_03
10006,1,1,2022-07-22,2022,7,dry,76,32.5,1,0,32.3,OBS_04
10007,1,1,2022-04-12,2022,4,wet,61,56.7,1,1,1.5,OBS_03
10008,313,9,2019-06-18,2019,6,dry,59,38.4,1,0,3.9,OBS_05
10009,313,9,2019-10-18,2019,10,wet,60,44.3,0,5,17.4,OBS_01
10010,313,9,2019-09-17,2019,9,wet,47,46.8,1,1,5.5,OBS_06
10011,156,5,2022-03-22,2022,3,wet,69,39.6,1,5,3.5,OBS_01
10012,156,5,2022-03-23,2022,3,wet,40,40.2,2,1,6.0,OBS_05
10013,156,5,2022-03-17,2022,3,wet,60,48.3,3,1,67.2,OBS_04
10014,156,5,2022-08-04,2022,8,dry,53,32.0,0,0,6.5,OBS_04
10015,156,5,2022-11-26,2022,11,wet,73,44.7,4,1,5.7,OBS_06
10016,156,5,2022-10-17,2022,10,wet,64,39.8,0,3,1.0,OBS_02
10017,122,4,2013-09-11,2013,9,wet,59,61.1,2,1,1.5,OBS_01
10018,122,4,2013-08-18,2013,8,dry,53,39.5,0,2,23.8,OBS_06
10019,122,4,2013-12-14,2013,12,dry,47,37.5,3,2,7.1,OBS_02
10020,122,4,2013-11-29,2013,11,wet,33,60.3,3,0,7.3,OBS_02
10021,83,2,2016-02-15,2016,2,dry,62,30.6,0,2,3.0,OBS_02
10022,83,2,2016-08-12,2016,8,dry,59,32.5,0,4,9.2,OBS_01
10023,83,2,2016-06-06,2016,6,dry,46,21.6,0,1,7.7,OBS_06
10024,83,2,2016-10-19,2016,10,wet,34,40.1,0,3,0.2,OBS_01
10025,83,2,2016-03-19,2016,3,wet,42,42.3,0,4,13.3,OBS_03
10026,61,2,2014-04-09,2014,4,wet,59,41.3,0,3,4.9,OBS_02
10027,61,2,2014-02-22,2014,2,dry,30,22.8,0,2,1.4,OBS_07
10028,61,2,2014-08-06,2014,8,dry,65,30.8,0,2,25.0,OBS_05
10029,415,11,2013-01-17,2013,1,dry,55,57.8,0,4,4.7,OBS_01
10030,415,11,2013-04-16,2013,4,wet,51,48.4,1,1,12.7,OBS_01
10031,415,11,2013-04-22,2013,4,wet,56,57.1,0,0,1.0,OBS_06
10032,415,11,2013-02-19,2013,2,dry,43,44.4,0,2,2.8,OBS_07
10033,317,9,2018-10-18,2018,10,wet,53,48.9,0,3,3.0,OBS_07
10034,317,9,2018-06-14,2018,6,dry,58,48.6,0,7,15.7,OBS_02
10035,317,9,2018-04-13,2018,4,wet,49,61.9,0,2,0.3,OBS_05
10036,317,9,2018-12-08,2018,12,dry,33,52.8,1,1,6.7,OBS_06
10037,317,9,2018-02-01,2018,2,dry,39,43.5,0,2,0.7,OBS_05
10038,317,9,2018-08-17,2018,8,dry,62,50.4,0,2,6.1,OBS_07
10039,131,4,2015-03-28,2015,3,wet,45,70.1,0,2,2.4,OBS_02
10040,131,4,2015-03-04,2015,3,wet,59,72.4,0,1,17.2,OBS_04
10041,131,4,2015-01-10,2015,1,dry,46,52.9,0,2,15.7,OBS_03
10042,131,4,2015-05-25,2015,5,wet,48,79.0,0,0,14.4,OBS_04
10043,131,4,2015-06-09,2015,6,dry,68,61.9,1,2,10.4,OBS_02
10044,298,8,2015-02-24,2015,2,dry,71,49.3,1,1,34.2,OBS_06
10045,298,8,2015-05-14,2015,5,wet,61,51.5,0,1,13.3,OBS_06
10046,298,8,2015-04-14,2015,4,wet,42,51.6,0,1,12.6,OBS_04
10047,298,8,2015-04-19,2015,4,wet,41,55.5,1,6,6.1,OBS_03
10048,501,12,2023-02-16,2023,2,dry,75,50.1,2,0,4.6,OBS_07
10049,501,12,2023-12-05,2023,12,dry,76,43.2,0,2,22.5,OBS_02
10050,501,12,2023-06-17,2023,6,dry,50,47.9,2,1,7.9,OBS_02
10051,501,12,2023-04-03,2023,4,wet,49,56.5,0,3,9.1,OBS_06
10052,212,5,2023-07-02,2023,7,dry,51,45.5,1,2,20.5,OBS_07
10053,212,5,2023-05-06,2023,5,wet,75,50.4,3,0,4.1,OBS_06
10054,212,5,2023-06-10,2023,6,dry,66,38.0,3,4,23.6,OBS_04
10055,212,5,2023-11-08,2023,11,wet,38,56.8,1,1,2.4,OBS_07
