individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,group_size,n_silverbacks,multi_male_group,habitat_quality,survived_next_year,annual_rainfall_mm,lagged_rainfall_mm
427,11,Pablo,2019,6,M,7,46.7,31.3,15.1,6.9,3.09,13,2,1,3.77,1,1175.9,1109.6
428,11,Pablo,2019,6,M,7,33.5,22.3,16.5,27.7,3.23,13,2,1,3.77,1,1175.9,1109.6
430,11,Pablo,2019,5,M,6,48.1,39.4,17.3,0.0,3.45,13,2,1,3.77,1,1175.9,1109.6
431,11,Pablo,2019,5,M,5,40.4,30.7,12.6,16.3,3.62,13,2,1,3.77,1,1175.9,1109.6
433,11,Pablo,2019,4,F,4,33.5,28.7,18.7,19.1,3.17,13,2,1,3.77,1,1175.9,1109.6
434,11,Pablo,2019,4,F,1,45.5,28.8,19.5,6.2,3.68,13,2,1,3.77,1,1175.9,1109.6
435,11,Pablo,2019,2,F,2,51.4,31.0,6.5,11.1,3.08,13,2,1,3.77,1,1175.9,1109.6
436,11,Pablo,2019,2,F,3,37.7,28.5,12.7,21.1,2.94,13,2,1,3.77,1,1175.9,1109.6
437,11,Pablo,2019,2,M,4,60.3,19.4,14.9,5.4,2.64,13,2,1,3.77,1,1175.9,1109.6
439,11,Pablo,2019,1,F,2,43.7,34.5,12.9,8.9,3.08,13,2,1,3.77,1,1175.9,1109.6
440,11,Pablo,2019,1,M,6,45.8,27.3,9.9,17.0,3.59,13,2,1,3.77,0,1175.9,1109.6
441,11,Pablo,2019,1,F,4,52.0,28.1,16.1,3.8,2.8,13,2,1,3.77,1,1175.9,1109.6
411,11,Pablo,2020,15,M,1,60.9,44.4,18.1,0.0,3.48,16,2,1,3.77,1,1081.6,1175.9
412,11,Pablo,2020,16,F,5,44.2,25.1,10.3,20.4,3.81,16,2,1,3.77,1,1081.6,1175.9
413,11,Pablo,2020,14,F,1,47.7,26.4,17.2,8.7,3.77,16,2,1,3.77,1,1081.6,1175.9
414,11,Pablo,2020,16,F,2,58.7,22.1,14.4,4.8,4.13,16,2,1,3.77,1,1081.6,1175.9
415,11,Pablo,2020,20,F,2,49.9,25.0,15.2,9.9,3.39,16,2,1,3.77,1,1081.6,1175.9
416,11,Pablo,2020,14,F,3,45.1,23.6,14.9,16.4,2.83,16,2,1,3.77,1,1081.6,1175.9
417,11,Pablo,2020,25,F,1,39.4,26.1,19.8,14.7,3.42,16,2,1,3.77,1,1081.6,1175.9
418,11,Pablo,2020,35,M,2,33.7,32.4,13.8,20.1,3.32,16,2,1,3.77,1,1081.6,1175.9
419,11,Pablo,2020,17,F,1,49.5,39.7,14.4,0.0,3.14,16,2,1,3.77,1,1081.6,1175.9
420,11,Pablo,2020,18,M,1,47.4,25.3,11.9,15.4,3.94,16,2,1,3.77,1,1081.6,1175.9
421,11,Pablo,2020,17,M,1,50.8,37.8,11.5,0.0,3.91,16,2,1,3.77,1,1081.6,1175.9
422,11,Pablo,2020,9,M,7,49.7,24.3,10.2,15.8,2.8,16,2,1,3.77,1,1081.6,1175.9
424,11,Pablo,2020,8,F,5,49.8,32.9,16.9,0.4,4.0,16,2,1,3.77,1,1081.6,1175.9
425,11,Pablo,2020,8,M,6,50.4,36.7,18.3,0.0,3.84,16,2,1,3.77,1,1081.6,1175.9
426,11,Pablo,2020,7,M,6,43.1,25.8,19.0,12.1,3.45,16,2,1,3.77,1,1081.6,1175.9
427,11,Pablo,2020,7,M,3,46.7,33.1,17.7,2.5,4.59,16,2,1,3.77,1,1081.6,1175.9
428,11,Pablo,2020,7,M,3,37.2,27.6,17.4,17.8,2.85,16,2,1,3.77,1,1081.6,1175.9
430,11,Pablo,2020,6,M,7,40.4,19.0,20.5,20.1,2.7,16,2,1,3.77,1,1081.6,1175.9
431,11,Pablo,2020,6,M,6,49.2,27.5,17.4,5.9,2.84,16,2,1,3.77,1,1081.6,1175.9
433,11,Pablo,2020,5,F,5,50.5,24.1,12.0,13.4,3.86,16,2,1,3.77,1,1081.6,1175.9
434,11,Pablo,2020,5,F,2,51.0,25.8,9.8,13.4,3.63,16,2,1,3.77,1,1081.6,1175.9
435,11,Pablo,2020,3,F,5,51.5,36.8,12.3,0.0,3.66,16,2,1,3.77,1,1081.6,1175.9
436,11,Pablo,2020,3,F,3,43.6,31.5,12.2,12.7,3.61,16,2,1,3.77,1,1081.6,1175.9
437,11,Pablo,2020,3,M,7,33.3,35.3,10.8,20.6,3.72,16,2,1,3.77,1,1081.6,1175.9
439,11,Pablo,2020,2,F,1,43.1,28.8,13.1,15.0,3.22,16,2,1,3.77,1,1081.6,1175.9
441,11,Pablo,2020,2,F,3,41.8,28.9,15.3,14.0,2.93,16,2,1,3.77,1,1081.6,1175.9
442,11,Pablo,2020,0,M,6,22.0,25.6,17.9,34.5,3.72,16,2,1,3.77,1,1081.6,1175.9
411,11,Pablo,2021,16,M,1,53.0,22.9,12.3,11.8,2.85,15,2,1,3.77,1,1036.5,1081.6
412,11,Pablo,2021,17,F,6,38.3,30.2,10.5,21.0,2.92,15,2,1,3.77,1,1036.5,1081.6
413,11,Pablo,2021,15,F,5,36.2,25.9,23.1,14.8,2.92,15,2,1,3.77,1,1036.5,1081.6
414,11,Pablo,2021,17,F,1,52.1,35.4,18.8,0.0,3.4,15,2,1,3.77,1,1036.5,1081.6
415,11,Pablo,2021,21,F,7,54.4,25.2,17.2,3.2,3.54,15,2,1,3.77,1,1036.5,1081.6
416,11,Pablo,2021,15,F,3,48.2,34.5,13.8,3.5,3.69,15,2,1,3.77,1,1036.5,1081.6
417,11,Pablo,2021,26,F,4,31.1,20.6,18.4,29.9,2.11,15,2,1,3.77,1,1036.5,1081.6
418,11,Pablo,2021,36,M,2,40.3,23.7,17.1,18.9,3.11,15,2,1,3.77,1,1036.5,1081.6
419,11,Pablo,2021,18,F,7,43.9,32.3,16.5,7.3,3.22,15,2,1,3.77,1,1036.5,1081.6
420,11,Pablo,2021,19,M,2,40.9,31.0,19.4,8.7,3.66,15,2,1,3.77,1,1036.5,1081.6
421,11,Pablo,2021,18,M,1,40.8,30.1,11.4,17.7,2.89,15,2,1,3.77,1,1036.5,1081.6
422,11,Pablo,2021,10,M,4,41.6,37.1,9.8,11.5,3.38,15,2,1,3.77,1,1036.5,1081.6
424,11,Pablo,2021,9,F,6,35.2,35.8,19.6,9.4,3.74,15,2,1,3.77,1,1036.5,1081.6
425,11,Pablo,2021,9,M,4,43.7,27.2,9.6,19.5,4.0,15,2,1,3.77,1,1036.5,1081.6
426,11,Pablo,2021,8,M,6,58.1,34.3,14.3,0.0,3.62,15,2,1,3.77,1,1036.5,1081.6
427,11,Pablo,2021,8,M,4,28.4,27.8,9.2,34.6,2.38,15,2,1,3.77,1,1036.5,1081.6
428,11,Pablo,2021,8,M,7,44.0,47.1,22.7,0.0,3.16,15,2,1,3.77,1,1036.5,1081.6
430,11,Pablo,2021,7,M,5,32.1,32.2,17.8,17.9,3.51,15,2,1,3.77,1,1036.5,1081.6
431,11,Pablo,2021,7,M,6,63.5,28.5,16.0,0.0,2.81,15,2,1,3.77,1,1036.5,1081.6
433,11,Pablo,2021,6,F,1,51.0,34.1,15.3,0.0,2.61,15,2,1,3.77,1,1036.5,1081.6
434,11,Pablo,2021,6,F,4,35.4,36.5,14.4,13.7,3.22,15,2,1,3.77,1,1036.5,1081.6
435,11,Pablo,2021,4,F,4,36.9,34.1,15.1,13.9,3.5,15,2,1,3.77,1,1036.5,1081.6
436,11,Pablo,2021,4,F,3,43.6,23.9,23.3,9.2,2.73,15,2,1,3.77,1,1036.5,1081.6
437,11,Pablo,2021,4,M,6,45.4,25.2,9.7,19.7,3.6,15,2,1,3.77,1,1036.5,1081.6
439,11,Pablo,2021,3,F,3,37.6,27.1,14.5,20.8,3.01,15,2,1,3.77,1,1036.5,1081.6
441,11,Pablo,2021,3,F,5,53.7,24.9,13.9,7.5,3.87,15,2,1,3.77,1,1036.5,1081.6
442,11,Pablo,2021,1,M,4,37.4,33.8,8.0,20.8,3.84,15,2,1,3.77,1,1036.5,1081.6
443,11,Pablo,2021,0,M,6,37.6,22.1,19.6,20.7,3.71,15,2,1,3.77,1,1036.5,1081.6
444,11,Pablo,2021,0,F,2,47.5,24.6,16.9,11.0,2.52,15,2,1,3.77,1,1036.5,1081.6
445,11,Pablo,2021,0,F,7,33.9,37.2,15.4,13.5,2.85,15,2,1,3.77,1,1036.5,1081.6
411,11,Pablo,2022,17,M,1,39.5,25.1,15.5,19.9,3.14,16,2,1,3.77,1,993.1,1036.5
412,11,Pablo,2022,18,F,2,37.4,23.5,15.3,23.8,2.0,16,2,1,3.77,1,993.1,1036.5
413,11,Pablo,2022,16,F,6,59.5,25.2,9.3,6.0,3.44,16,2,1,3.77,1,993.1,1036.5
414,11,Pablo,2022,18,F,5,35.8,23.0,15.1,26.1,1.99,16,2,1,3.77,1,993.1,1036.5
415,11,Pablo,2022,22,F,6,49.8,30.1,15.3,4.8,3.21,16,2,1,3.77,1,993.1,1036.5
416,11,Pablo,2022,16,F,2,42.5,26.9,15.6,15.0,2.73,16,2,1,3.77,1,993.1,1036.5
417,11,Pablo,2022,27,F,4,47.8,39.4,18.6,0.0,2.0,16,2,1,3.77,1,993.1,1036.5
418,11,Pablo,2022,37,M,2,45.5,30.5,16.0,8.0,3.96,16,2,1,3.77,1,993.1,1036.5
419,11,Pablo,2022,19,F,5,41.4,30.9,14.0,13.7,2.78,16,2,1,3.77,1,993.1,1036.5
420,11,Pablo,2022,20,M,2,56.2,32.6,11.7,0.0,3.56,16,2,1,3.77,1,993.1,1036.5
421,11,Pablo,2022,19,M,2,60.1,21.4,18.8,0.0,2.74,16,2,1,3.77,1,993.1,1036.5
422,11,Pablo,2022,11,M,7,33.5,45.8,10.1,10.6,2.79,16,2,1,3.77,1,993.1,1036.5
424,11,Pablo,2022,10,F,1,50.4,35.7,15.2,0.0,2.4,16,2,1,3.77,1,993.1,1036.5
425,11,Pablo,2022,10,M,6,45.0,34.0,7.3,13.7,2.93,16,2,1,3.77,1,993.1,1036.5
426,11,Pablo,2022,9,M,5,41.8,20.1,15.1,23.0,4.18,16,2,1,3.77,1,993.1,1036.5
427,11,Pablo,2022,9,M,6,60.8,18.2,19.9,1.1,2.76,16,2,1,3.77,1,993.1,1036.5
428,11,Pablo,2022,9,M,5,69.9,34.3,12.5,0.0,2.5,16,2,1,3.77,1,993.1,1036.5
430,11,Pablo,2022,8,M,6,48.3,18.5,17.8,15.4,2.39,16,2,1,3.77,1,993.1,1036.5
431,11,Pablo,2022,8,M,4,46.0,31.7,15.1,7.2,2.22,16,2,1,3.77,1,993.1,1036.5
433,11,Pablo,2022,7,F,2,41.0,30.2,14.5,14.3,4.04,16,2,1,3.77,1,993.1,1036.5
434,11,Pablo,2022,7,F,4,31.9,27.8,13.1,27.2,2.61,16,2,1,3.77,1,993.1,1036.5
435,11,Pablo,2022,5,F,3,34.8,35.2,14.4,15.6,2.77,16,2,1,3.77,1,993.1,1036.5
436,11,Pablo,2022,5,F,1,48.5,30.2,10.6,10.7,3.8,16,2,1,3.77,1,993.1,1036.5
437,11,Pablo,2022,5,M,5,63.6,34.9,18.3,0.0,3.63,16,2,1,3.77,1,993.1,1036.5
439,11,Pablo,2022,4,F,3,50.5,40.8,14.9,0.0,3.12,16,2,1,3.77,1,993.1,1036.5
441,11,Pablo,2022,4,F,1,39.4,28.5,13.9,18.2,2.9,16,2,1,3.77,1,993.1,1036.5
442,11,Pablo,2022,2,M,4,47.9,33.0,17.7,1.4,3.49,16,2,1,3.77,1,993.1,1036.5
443,11,Pablo,2022,1,M,6,40.6,30.2,12.8,16.4,2.72,16,2,1,3.77,1,993.1,1036.5
444,11,Pablo,2022,1,F,4,33.4,36.8,8.5,21.3,3.19,16,2,1,3.77,1,993.1,1036.5
445,11,Pablo,2022,1,F,4,55.6,33.1,19.1,0.0,3.61,16,2,1,3.77,1,993.1,1036.5
446,11,Pablo,2022,0,M,3,46.1,35.6,16.4,1.9,3.45,16,2,1,3.77,1,993.1,1036.5
447,11,Pablo,2022,0,M,5,36.2,22.8,18.1,22.9,3.11,16,2,1,3.77,1,993.1,1036.5
411,11,Pablo,2023,18,M,1,62.0,20.3,18.4,0.0,3.34,16,2,1,3.77,1,1213.5,993.1
412,11,Pablo,2023,19,F,1,42.4,37.2,10.2,10.2,3.7,16,2,1,3.77,1,1213.5,993.1
413,11,Pablo,2023,17,F,1,51.5,40.7,14.8,0.0,2.05,16,2,1,3.77,1,1213.5,993.1
414,11,Pablo,2023,19,F,6,48.1,28.1,5.8,18.0,2.98,16,2,1,3.77,1,1213.5,993.1
415,11,Pablo,2023,23,F,7,55.2,25.0,11.0,8.8,2.72,16,2,1,3.77,1,1213.5,993.1
416,11,Pablo,2023,17,F,4,54.9,21.5,11.9,11.7,2.67,16,2,1,3.77,1,1213.5,993.1
417,11,Pablo,2023,28,F,4,52.5,31.3,17.9,0.0,3.2,16,2,1,3.77,1,1213.5,993.1
418,11,Pablo,2023,38,M,2,53.7,23.0,18.2,5.1,3.03,16,2,1,3.77,1,1213.5,993.1
419,11,Pablo,2023,20,F,4,60.4,29.7,9.0,0.9,3.17,16,2,1,3.77,1,1213.5,993.1
420,11,Pablo,2023,21,M,2,43.8,31.2,17.0,8.0,2.38,16,2,1,3.77,1,1213.5,993.1
421,11,Pablo,2023,20,M,2,39.7,29.0,13.7,17.6,3.74,16,2,1,3.77,1,1213.5,993.1
422,11,Pablo,2023,12,M,2,54.1,31.2,17.0,0.0,3.04,16,2,1,3.77,1,1213.5,993.1
424,11,Pablo,2023,11,F,4,49.2,38.4,10.9,1.5,2.58,16,2,1,3.77,1,1213.5,993.1
425,11,Pablo,2023,11,M,3,54.8,27.9,13.7,3.6,3.17,16,2,1,3.77,1,1213.5,993.1
426,11,Pablo,2023,10,M,6,40.0,27.3,17.0,15.7,2.7,16,2,1,3.77,1,1213.5,993.1
427,11,Pablo,2023,10,M,6,44.3,20.6,11.7,23.4,3.28,16,2,1,3.77,1,1213.5,993.1
428,11,Pablo,2023,10,M,6,63.8,33.9,21.0,0.0,3.43,16,2,1,3.77,1,1213.5,993.1
430,11,Pablo,2023,9,M,6,46.7,27.7,20.3,5.3,2.01,16,2,1,3.77,1,1213.5,993.1
431,11,Pablo,2023,9,M,4,46.8,29.8,16.1,7.3,2.08,16,2,1,3.77,1,1213.5,993.1
433,11,Pablo,2023,8,F,4,37.4,30.7,8.5,23.4,3.3,16,2,1,3.77,1,1213.5,993.1
434,11,Pablo,2023,8,F,3,37.7,32.1,17.1,13.1,3.24,16,2,1,3.77,1,1213.5,993.1
435,11,Pablo,2023,6,F,3,41.1,37.3,18.3,3.3,3.21,16,2,1,3.77,1,1213.5,993.1
436,11,Pablo,2023,6,F,7,52.7,44.0,18.3,0.0,2.94,16,2,1,3.77,1,1213.5,993.1
437,11,Pablo,2023,6,M,4,35.9,21.9,16.6,25.6,2.74,16,2,1,3.77,1,1213.5,993.1
439,11,Pablo,2023,5,F,4,57.0,34.2,8.4,0.4,2.98,16,2,1,3.77,1,1213.5,993.1
441,11,Pablo,2023,5,F,3,52.0,32.4,20.0,0.0,2.82,16,2,1,3.77,1,1213.5,993.1
442,11,Pablo,2023,3,M,7,48.6,31.6,14.7,5.1,2.67,16,2,1,3.77,1,1213.5,993.1
443,11,Pablo,2023,2,M,6,59.3,40.5,17.9,0.0,2.38,16,2,1,3.77,1,1213.5,993.1
444,11,Pablo,2023,2,F,7,54.3,30.3,17.8,0.0,3.28,16,2,1,3.77,1,1213.5,993.1
445,11,Pablo,2023,2,F,7,52.4,37.2,10.2,0.2,2.13,16,2,1,3.77,1,1213.5,993.1
446,11,Pablo,2023,1,M,7,49.2,29.2,20.1,1.5,2.84,16,2,1,3.77,1,1213.5,993.1
447,11,Pablo,2023,1,M,3,50.9,30.2,17.5,1.4,3.32,16,2,1,3.77,1,1213.5,993.1
448,11,Pablo,2023,0,M,4,38.2,36.2,10.9,14.7,2.03,16,2,1,3.77,1,1213.5,993.1
449,11,Pablo,2023,0,F,3,45.7,33.2,26.4,0.0,2.26,16,2,1,3.77,1,1213.5,993.1
450,11,Pablo,2023,0,F,7,44.8,34.0,15.4,5.8,2.9,16,2,1,3.77,1,1213.5,993.1
454,12,Muhoza,2010,2,F,5,34.8,31.7,11.7,21.8,2.77,20,3,1,3.08,1,1086.3,1086.3
455,12,Muhoza,2010,12,F,1,45.3,29.9,15.2,9.6,2.84,20,3,1,3.08,1,1086.3,1086.3
456,12,Muhoza,2010,8,M,4,50.1,18.9,9.0,22.0,2.9,20,3,1,3.08,1,1086.3,1086.3
457,12,Muhoza,2010,8,F,6,48.2,31.1,14.1,6.6,3.17,20,3,1,3.08,1,1086.3,1086.3
458,12,Muhoza,2010,12,M,2,30.8,24.4,12.6,32.2,3.3,20,3,1,3.08,1,1086.3,1086.3
459,12,Muhoza,2010,0,F,8,46.1,39.1,14.9,0.0,3.48,20,3,1,3.08,1,1086.3,1086.3
460,12,Muhoza,2010,2,M,7,43.2,24.1,11.2,21.5,3.27,20,3,1,3.08,1,1086.3,1086.3
461,12,Muhoza,2010,4,M,4,35.6,36.8,22.9,4.7,3.73,20,3,1,3.08,1,1086.3,1086.3
462,12,Muhoza,2010,6,F,6,57.4,34.6,21.1,0.0,2.96,20,3,1,3.08,1,1086.3,1086.3
463,12,Muhoza,2010,10,F,7,33.5,28.5,18.7,19.3,2.45,20,3,1,3.08,1,1086.3,1086.3
464,12,Muhoza,2010,8,F,6,35.5,28.1,15.6,20.8,2.84,20,3,1,3.08,1,1086.3,1086.3
465,12,Muhoza,2010,8,M,5,43.7,27.6,16.7,12.0,1.88,20,3,1,3.08,1,1086.3,1086.3
466,12,Muhoza,2010,3,F,3,58.4,34.7,18.7,0.0,3.71,20,3,1,3.08,1,1086.3,1086.3
467,12,Muhoza,2010,5,M,7,46.5,25.0,14.6,13.9,1.94,20,3,1,3.08,1,1086.3,1086.3
468,12,Muhoza,2010,5,M,3,42.1,27.8,17.4,12.7,2.81,20,3,1,3.08,1,1086.3,1086.3
469,12,Muhoza,2010,4,M,7,48.4,28.2,14.4,9.0,2.85,20,3,1,3.08,1,1086.3,1086.3
470,12,Muhoza,2010,6,F,3,46.3,34.8,16.1,2.8,3.16,20,3,1,3.08,1,1086.3,1086.3
471,12,Muhoza,2010,8,F,6,56.0,27.3,11.4,5.3,3.54,20,3,1,3.08,1,1086.3,1086.3
472,12,Muhoza,2010,4,F,7,55.1,40.1,11.3,0.0,3.7,20,3,1,3.08,1,1086.3,1086.3
473,12,Muhoza,2010,0,F,9,38.7,38.7,8.2,14.4,2.83,20,3,1,3.08,1,1086.3,1086.3
454,12,Muhoza,2011,3,F,2,61.6,25.1,23.8,0.0,2.79,20,3,1,3.08,1,1109.2,1086.3
455,12,Muhoza,2011,13,F,4,36.6,35.7,10.8,16.9,2.36,20,3,1,3.08,1,1109.2,1086.3
456,12,Muhoza,2011,9,M,4,34.0,22.8,22.6,20.6,3.12,20,3,1,3.08,1,1109.2,1086.3
457,12,Muhoza,2011,9,F,8,37.3,36.3,19.5,6.9,3.81,20,3,1,3.08,1,1109.2,1086.3
458,12,Muhoza,2011,13,M,2,57.3,32.6,12.8,0.0,3.26,20,3,1,3.08,1,1109.2,1086.3
459,12,Muhoza,2011,1,F,2,50.6,25.5,14.2,9.7,3.44,20,3,1,3.08,1,1109.2,1086.3
460,12,Muhoza,2011,3,M,4,43.3,24.4,17.3,15.0,3.63,20,3,1,3.08,1,1109.2,1086.3
461,12,Muhoza,2011,5,M,4,45.8,28.4,15.3,10.5,3.29,20,3,1,3.08,1,1109.2,1086.3
462,12,Muhoza,2011,7,F,7,56.6,35.8,8.6,0.0,2.57,20,3,1,3.08,1,1109.2,1086.3
463,12,Muhoza,2011,11,F,7,49.9,42.0,11.1,0.0,2.73,20,3,1,3.08,1,1109.2,1086.3
464,12,Muhoza,2011,9,F,6,41.4,32.2,18.4,8.0,3.77,20,3,1,3.08,1,1109.2,1086.3
465,12,Muhoza,2011,9,M,4,25.5,26.5,12.2,35.8,3.36,20,3,1,3.08,1,1109.2,1086.3
466,12,Muhoza,2011,4,F,9,54.4,34.5,17.4,0.0,4.0,20,3,1,3.08,1,1109.2,1086.3
467,12,Muhoza,2011,6,M,6,39.1,35.9,19.6,5.4,3.67,20,3,1,3.08,1,1109.2,1086.3
468,12,Muhoza,2011,6,M,3,32.4,24.6,14.7,28.3,4.01,20,3,1,3.08,1,1109.2,1086.3
469,12,Muhoza,2011,5,M,7,36.8,36.4,15.9,10.9,3.36,20,3,1,3.08,1,1109.2,1086.3
470,12,Muhoza,2011,7,F,4,52.0,22.6,16.0,9.4,2.74,20,3,1,3.08,1,1109.2,1086.3
471,12,Muhoza,2011,9,F,5,31.5,34.7,18.6,15.2,3.34,20,3,1,3.08,1,1109.2,1086.3
472,12,Muhoza,2011,5,F,9,36.8,35.2,17.3,10.7,3.38,20,3,1,3.08,1,1109.2,1086.3
473,12,Muhoza,2011,1,F,5,48.0,41.3,12.5,0.0,3.84,20,3,1,3.08,1,1109.2,1086.3
474,12,Muhoza,2011,0,M,3,47.8,31.9,17.1,3.2,2.48,20,3,1,3.08,1,1109.2,1086.3
475,12,Muhoza,2011,0,M,6,56.2,29.1,19.5,0.0,3.43,20,3,1,3.08,1,1109.2,1086.3
476,12,Muhoza,2011,0,M,3,56.0,42.0,21.4,0.0,2.57,20,3,1,3.08,0,1109.2,1086.3
454,12,Muhoza,2012,4,F,8,33.6,22.9,15.5,28.0,1.77,20,3,1,3.08,1,1055.0,1109.2
455,12,Muhoza,2012,14,F,5,33.0,21.0,8.0,38.0,3.9,20,3,1,3.08,1,1055.0,1109.2
456,12,Muhoza,2012,10,M,5,43.1,26.6,9.7,20.6,3.11,20,3,1,3.08,1,1055.0,1109.2
457,12,Muhoza,2012,10,F,2,47.7,24.0,7.4,20.9,3.27,20,3,1,3.08,1,1055.0,1109.2
458,12,Muhoza,2012,14,M,3,47.0,39.6,10.7,2.7,2.92,20,3,1,3.08,1,1055.0,1109.2
459,12,Muhoza,2012,2,F,7,34.3,31.7,15.6,18.4,2.8,20,3,1,3.08,1,1055.0,1109.2
460,12,Muhoza,2012,4,M,6,47.8,41.1,16.8,0.0,2.25,20,3,1,3.08,1,1055.0,1109.2
461,12,Muhoza,2012,6,M,3,50.3,42.8,4.6,2.3,2.64,20,3,1,3.08,1,1055.0,1109.2
462,12,Muhoza,2012,8,F,6,53.6,20.4,16.8,9.2,3.22,20,3,1,3.08,1,1055.0,1109.2
463,12,Muhoza,2012,12,F,4,44.3,27.5,13.6,14.6,3.91,20,3,1,3.08,1,1055.0,1109.2
464,12,Muhoza,2012,10,F,3,36.1,25.6,13.2,25.1,3.05,20,3,1,3.08,1,1055.0,1109.2
465,12,Muhoza,2012,10,M,7,56.4,28.5,17.4,0.0,3.25,20,3,1,3.08,1,1055.0,1109.2
466,12,Muhoza,2012,5,F,3,47.2,35.7,15.4,1.7,3.91,20,3,1,3.08,1,1055.0,1109.2
467,12,Muhoza,2012,7,M,3,54.8,24.1,10.4,10.7,3.53,20,3,1,3.08,1,1055.0,1109.2
468,12,Muhoza,2012,7,M,7,64.7,33.7,20.6,0.0,2.73,20,3,1,3.08,1,1055.0,1109.2
469,12,Muhoza,2012,6,M,4,39.1,31.3,11.3,18.3,2.98,20,3,1,3.08,1,1055.0,1109.2
470,12,Muhoza,2012,8,F,2,45.4,24.0,11.1,19.5,2.13,20,3,1,3.08,1,1055.0,1109.2
471,12,Muhoza,2012,10,F,7,39.0,20.3,16.4,24.3,3.64,20,3,1,3.08,1,1055.0,1109.2
472,12,Muhoza,2012,6,F,4,42.2,30.8,10.1,16.9,2.75,20,3,1,3.08,1,1055.0,1109.2
473,12,Muhoza,2012,2,F,2,39.9,31.8,17.2,11.1,2.47,20,3,1,3.08,1,1055.0,1109.2
474,12,Muhoza,2012,1,M,7,36.7,16.3,15.9,31.1,4.13,20,3,1,3.08,1,1055.0,1109.2
475,12,Muhoza,2012,1,M,4,53.1,31.6,11.1,4.2,4.03,20,3,1,3.08,1,1055.0,1109.2
477,12,Muhoza,2012,0,M,4,61.4,31.9,16.7,0.0,2.81,20,3,1,3.08,1,1055.0,1109.2
454,12,Muhoza,2013,5,F,2,42.0,36.5,10.7,10.8,3.61,21,3,1,3.08,1,1006.9,1055.0
455,12,Muhoza,2013,15,F,6,33.5,36.7,17.6,12.2,2.27,21,3,1,3.08,1,1006.9,1055.0
456,12,Muhoza,2013,11,M,3,51.5,31.0,13.1,4.4,3.08,21,3,1,3.08,1,1006.9,1055.0
457,12,Muhoza,2013,11,F,10,45.0,33.8,18.3,2.9,3.11,21,3,1,3.08,1,1006.9,1055.0
458,12,Muhoza,2013,15,M,1,54.2,33.8,18.9,0.0,3.5,21,3,1,3.08,1,1006.9,1055.0
459,12,Muhoza,2013,3,F,2,21.3,38.0,14.4,26.3,3.06,21,3,1,3.08,1,1006.9,1055.0
460,12,Muhoza,2013,5,M,5,36.5,38.8,16.6,8.1,3.38,21,3,1,3.08,1,1006.9,1055.0
461,12,Muhoza,2013,7,M,7,53.1,31.7,13.1,2.1,2.34,21,3,1,3.08,1,1006.9,1055.0
462,12,Muhoza,2013,9,F,8,42.3,35.4,9.3,13.0,2.59,21,3,1,3.08,1,1006.9,1055.0
463,12,Muhoza,2013,13,F,7,47.1,32.2,19.5,1.2,2.75,21,3,1,3.08,1,1006.9,1055.0
464,12,Muhoza,2013,11,F,10,58.1,29.6,7.0,5.3,3.32,21,3,1,3.08,1,1006.9,1055.0
465,12,Muhoza,2013,11,M,5,52.3,33.3,14.6,0.0,3.22,21,3,1,3.08,1,1006.9,1055.0
466,12,Muhoza,2013,6,F,7,29.2,24.2,11.3,35.3,3.4,21,3,1,3.08,1,1006.9,1055.0
467,12,Muhoza,2013,8,M,5,49.5,28.9,17.1,4.5,3.11,21,3,1,3.08,1,1006.9,1055.0
468,12,Muhoza,2013,8,M,7,46.6,24.6,13.3,15.5,2.73,21,3,1,3.08,1,1006.9,1055.0
469,12,Muhoza,2013,7,M,7,51.0,27.1,10.9,11.0,3.93,21,3,1,3.08,1,1006.9,1055.0
470,12,Muhoza,2013,9,F,9,48.5,39.0,13.1,0.0,3.41,21,3,1,3.08,1,1006.9,1055.0
471,12,Muhoza,2013,11,F,7,38.8,22.2,20.9,18.1,3.05,21,3,1,3.08,1,1006.9,1055.0
472,12,Muhoza,2013,7,F,8,47.9,24.1,16.8,11.2,3.21,21,3,1,3.08,1,1006.9,1055.0
473,12,Muhoza,2013,3,F,8,50.5,34.7,14.9,0.0,3.15,21,3,1,3.08,1,1006.9,1055.0
474,12,Muhoza,2013,2,M,6,42.5,26.9,16.5,14.1,3.29,21,3,1,3.08,1,1006.9,1055.0
475,12,Muhoza,2013,2,M,4,42.5,42.2,15.9,0.0,3.01,21,3,1,3.08,1,1006.9,1055.0
477,12,Muhoza,2013,1,M,3,30.3,20.5,17.9,31.3,2.85,21,3,1,3.08,1,1006.9,1055.0
478,12,Muhoza,2013,0,F,8,47.5,23.4,11.3,17.8,4.03,21,3,1,3.08,1,1006.9,1055.0
479,12,Muhoza,2013,0,F,4,59.9,25.0,15.6,0.0,3.13,21,3,1,3.08,1,1006.9,1055.0
480,12,Muhoza,2013,0,M,4,40.6,37.7,15.6,6.1,2.65,21,3,1,3.08,1,1006.9,1055.0
481,12,Muhoza,2013,0,M,6,55.3,35.9,20.6,0.0,3.08,21,3,1,3.08,1,1006.9,1055.0
482,12,Muhoza,2013,0,F,7,45.5,22.3,15.8,16.4,2.74,21,3,1,3.08,1,1006.9,1055.0
